"","ESTRATO","FACTOR_EXPANSION","FOLIO","REGION","TRAMO","TAMANO","Trigo_harinero_mca","Trigo_candeal_mca","Cebada_cervecera_mca","Cebada_forrajera_mca","Avena_mca","Maíz_consumo_mca","Maíz_semilla_mca","Arroz_mca","Triticale_mca","Otros_cereales_mca"
"3891","9-1-9",1,952794,9,1,9,0,0,0,0,0,0,0,0,0,0
"3892","9-1-9",1,952798,9,1,9,496,0,0,0,0,0,0,0,64,0
"3893","9-1-9",1,954417,9,1,9,0,0,0,0,0,0,0,0,0,0
"3894","9-1-9",1,954804,9,1,9,260,0,0,0,320,0,0,0,140,0
"3895","9-1-9",1,955256,9,1,9,270,0,0,0,0,0,0,0,0,0
"3896","9-1-9",1,955599,9,1,9,350,0,0,0,150,0,0,0,0,0
"3897","9-1-9",1,955897,9,1,9,0,0,0,0,0,0,0,0,0,0
"3898","9-1-9",1,957802,9,1,9,350,0,0,0,0,0,0,0,320,0
"3899","9-1-9",1,969717,9,1,9,100,0,0,0,0,0,0,0,0,0
"3900","9-2-1",45.5052631578947,900882,9,2,1,0,0,0,0,0,0,0,0,0,0
"3901","9-2-1",45.5052631578947,903084,9,2,1,0,0,0,0,0,0,0,0,0,0
"3902","9-2-1",45.5052631578947,903352,9,2,1,0,0,0,0,2,0,0,0,0,0
"3903","9-2-1",45.5052631578947,903353,9,2,1,0,0,0,0,0,0,0,0,0,0
"3904","9-2-1",45.5052631578947,904113,9,2,1,2,0,0,0,1.5,0,0,0,0,0
"3905","9-2-1",45.5052631578947,904142,9,2,1,0,0,0,0,0,0,0,0,0,0
"3906","9-2-1",45.5052631578947,904174,9,2,1,0,0,0,0,0,0,0,0,0,0
"3907","9-2-1",45.5052631578947,905542,9,2,1,0,0,0,0,0,0,0,0,0,0
"3908","9-2-1",45.5052631578947,905655,9,2,1,2,0,0,0,0,0,0,0,0,0
"3909","9-2-1",45.5052631578947,906069,9,2,1,0.5,0,0,0,0.5,0,0,0,0,0
"3910","9-2-1",45.5052631578947,906215,9,2,1,0.5,0,0,0,0.5,0,0,0,0,0
"3911","9-2-1",45.5052631578947,906366,9,2,1,0,0,0,0,4,0,0,0,0,0
"3912","9-2-1",45.5052631578947,906484,9,2,1,0,0,0,0,0,0,0,0,0,0
"3913","9-2-1",45.5052631578947,906744,9,2,1,0,0,0,0,0,0,0,0,0,0
"3914","9-2-1",45.5052631578947,906923,9,2,1,0,0,0,0,0,0,0,0,0,0
"3915","9-2-1",45.5052631578947,906986,9,2,1,0,0,0,0,0,0,0,0,0,0
"3916","9-2-1",45.5052631578947,907560,9,2,1,0.5,0,0,0,1.3,0,0,0,0,0
"3917","9-2-1",45.5052631578947,907654,9,2,1,0,0,0,0,0,0,0,0,0,0
"3918","9-2-1",45.5052631578947,907915,9,2,1,0,0,0,0,0,0,0,0,0,0
"3919","9-2-1",45.5052631578947,908002,9,2,1,1.5,0,0,0,0,0,0,0,0,0
"3920","9-2-1",45.5052631578947,908096,9,2,1,0,0,0,0,1,0,0,0,0,0
"3921","9-2-1",45.5052631578947,908341,9,2,1,0,0,0,0,0,0,0,0,0,0
"3922","9-2-1",45.5052631578947,908378,9,2,1,0,0,0,0,0,0,0,0,0,0
"3923","9-2-1",45.5052631578947,908385,9,2,1,0,0,0,0,0,0,0,0,0,0
"3924","9-2-1",45.5052631578947,908415,9,2,1,0.2,0,0,0,0,0,0,0,0,0
"3925","9-2-1",45.5052631578947,908502,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"3926","9-2-1",45.5052631578947,908685,9,2,1,0,0,0,0,0,0,0,0,0,0
"3927","9-2-1",45.5052631578947,908688,9,2,1,0,0,0,0,0,0,0,0,0,0
"3928","9-2-1",45.5052631578947,909096,9,2,1,1,0,0,0,0,0,0,0,0,0
"3929","9-2-1",45.5052631578947,909108,9,2,1,1.5,0,0,0,0.5,0,0,0,0,0
"3930","9-2-1",45.5052631578947,909166,9,2,1,0,0,0,0,0,0,0,0,0,0
"3931","9-2-1",45.5052631578947,909216,9,2,1,1,0,0,0,0,0,0,0,0,0
"3932","9-2-1",45.5052631578947,909279,9,2,1,1,0,0,0,0,0,0,0,0,0
"3933","9-2-1",45.5052631578947,909664,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"3934","9-2-1",45.5052631578947,909893,9,2,1,0,0,0,0,0,0,0,0,0,0
"3935","9-2-1",45.5052631578947,910066,9,2,1,0,0,0,0,0,0,0,0,0,0
"3936","9-2-1",45.5052631578947,910099,9,2,1,0,0,0,0,0,0,0,0,0,0
"3937","9-2-1",45.5052631578947,911145,9,2,1,0,0,0,0,6,0,0,0,0,0
"3938","9-2-1",45.5052631578947,912223,9,2,1,0,0,0,0,1.7,0,0,0,0,0
"3939","9-2-1",45.5052631578947,912263,9,2,1,0,0,0,0,0,0,0,0,0,0
"3940","9-2-1",45.5052631578947,912399,9,2,1,1,0,0,0,0,0,0,0,0,0
"3941","9-2-1",45.5052631578947,912547,9,2,1,5,0,0,0,0,0,0,0,0,0
"3942","9-2-1",45.5052631578947,912629,9,2,1,0,0,0,0,0,0,0,0,0,0
"3943","9-2-1",45.5052631578947,912669,9,2,1,0,0,0,0,1,0,0,0,0,0
"3944","9-2-1",45.5052631578947,912712,9,2,1,0.7,0,0,0,0.3,0,0,0,0,0
"3945","9-2-1",45.5052631578947,912848,9,2,1,1.5,0,0,0,1.5,0,0,0,0,0
"3946","9-2-1",45.5052631578947,913037,9,2,1,2,0,0,0,0,0,0,0,0,0
"3947","9-2-1",45.5052631578947,913249,9,2,1,3,0,0,0,0,0,0,0,0,0
"3948","9-2-1",45.5052631578947,913310,9,2,1,0,0,0,0,0,0,0,0,0,0
"3949","9-2-1",45.5052631578947,913468,9,2,1,2.5,0,0,0,0,0,0,0,0,0
"3950","9-2-1",45.5052631578947,913572,9,2,1,0,0,0,0,0,0,0,0,0,0
"3951","9-2-1",45.5052631578947,913737,9,2,1,8,0,0,0,0,0,0,0,0,0
"3952","9-2-1",45.5052631578947,913832,9,2,1,0,0,0,0,1,0,0,0,0,0
"3953","9-2-1",45.5052631578947,913889,9,2,1,0,0,0,0,0,0,0,0,0,0
"3954","9-2-1",45.5052631578947,916634,9,2,1,0,0,0,0,0,0,0,0,0,0
"3955","9-2-1",45.5052631578947,916736,9,2,1,0,0,0,0,0,0,0,0,0,0
"3956","9-2-1",45.5052631578947,916939,9,2,1,0,0,0,0,0,0,0,0,0,0
"3957","9-2-1",45.5052631578947,916998,9,2,1,1,0,0,0,0,0,0,0,0,0
"3958","9-2-1",45.5052631578947,917803,9,2,1,0,0,0,0,0,0,0,0,0,0
"3959","9-2-1",45.5052631578947,917812,9,2,1,0,0,0,0,1.5,0,0,0,0,0
"3960","9-2-1",45.5052631578947,917899,9,2,1,0,0,0,0,0,0,0,0,0,0
"3961","9-2-1",45.5052631578947,920643,9,2,1,0,0,0,0,0,0,0,0,0,0
"3962","9-2-1",45.5052631578947,920694,9,2,1,0,0,0,0,0,0,0,0,0,0
"3963","9-2-1",45.5052631578947,920784,9,2,1,2,0,0,0,0,0,0,0,0,0
"3964","9-2-1",45.5052631578947,921052,9,2,1,0.7,0,0,0,0,0,0,0,1.5,0
"3965","9-2-1",45.5052631578947,921238,9,2,1,0,0,0,0,0,0,0,0,0,0
"3966","9-2-1",45.5052631578947,921269,9,2,1,3,0,0,0,1,0,0,0,0,0
"3967","9-2-1",45.5052631578947,921316,9,2,1,0,0,0,0,0,0,0,0,0,0
"3968","9-2-1",45.5052631578947,921359,9,2,1,1,0,0,0,1,0,0,0,0,0
"3969","9-2-1",45.5052631578947,921361,9,2,1,0,0,0,0,0,0,0,0,0,0
"3970","9-2-1",45.5052631578947,921604,9,2,1,0,0,0,0,0,0,0,0,0,0
"3971","9-2-1",45.5052631578947,921715,9,2,1,0,0,0,0,2,0,0,0,0,0
"3972","9-2-1",45.5052631578947,922284,9,2,1,0,0,0,0,0,0,0,0,0,0
"3973","9-2-1",45.5052631578947,922289,9,2,1,1,0,0,0,0,0,0,0,0,0
"3974","9-2-1",45.5052631578947,922345,9,2,1,0,0,0,0,0,0,0,0,0,0
"3975","9-2-1",45.5052631578947,922543,9,2,1,0,0,0,0,0,0,0,0,0,0
"3976","9-2-1",45.5052631578947,922567,9,2,1,0,0,0,0,0,0,0,0,0,0
"3977","9-2-1",45.5052631578947,922616,9,2,1,0,0,0,0,0,0,0,0,0,0
"3978","9-2-1",45.5052631578947,922625,9,2,1,0,0,0,0,0,0,0,0,0,0
"3979","9-2-1",45.5052631578947,922652,9,2,1,1.5,0,0,0,1.5,0,0,0,0,0
"3980","9-2-1",45.5052631578947,922669,9,2,1,0,0,0,0,0,0,0,0,0,0
"3981","9-2-1",45.5052631578947,922763,9,2,1,2,0,0,0,0,0,0,0,0,0
"3982","9-2-1",45.5052631578947,922779,9,2,1,0,0,0,0,0,0,0,0,0,0
"3983","9-2-1",45.5052631578947,922801,9,2,1,0,0,0,0,0,0,0,0,0,0
"3984","9-2-1",45.5052631578947,922879,9,2,1,2,0,0,0,0,0,0,0,0,0
"3985","9-2-1",45.5052631578947,923134,9,2,1,0,0,0,0,0,0,0,0,0,0
"3986","9-2-1",45.5052631578947,923464,9,2,1,0,0,0,0,0,0,0,0,0,0
"3987","9-2-1",45.5052631578947,923584,9,2,1,0,0,0,0,0,0,0,0,0,0
"3988","9-2-1",45.5052631578947,923842,9,2,1,0,0,0,0,0,0,0,0,0,0
"3989","9-2-1",45.5052631578947,924276,9,2,1,0,0,0,0,0,0,0,0,0,0
"3990","9-2-1",45.5052631578947,924351,9,2,1,0,0,0,0,0,0,0,0,0,0
"3991","9-2-1",45.5052631578947,925053,9,2,1,0,0,0,0,2.2,0,0,0,0,0
"3992","9-2-1",45.5052631578947,928135,9,2,1,0,0,0,0,0,0,0,0,0,0
"3993","9-2-1",45.5052631578947,935827,9,2,1,0,0,0,0,0,0,0,0,0,0
"3994","9-2-1",45.5052631578947,937293,9,2,1,0,0,0,0,0.8,0,0,0,0,0
"3995","9-2-1",45.5052631578947,937326,9,2,1,2,0,0,0,0.5,0,0,0,0,0
"3996","9-2-1",45.5052631578947,937426,9,2,1,0,0,0,0,0,0,0,0,0,0
"3997","9-2-1",45.5052631578947,938332,9,2,1,0,0,0,0,0,0,0,0,0,0
"3998","9-2-1",45.5052631578947,938494,9,2,1,2,0,0,0,0,0,0,0,0,0
"3999","9-2-1",45.5052631578947,939051,9,2,1,0,0,0,0,0,0,0,0,0,0
"4000","9-2-1",45.5052631578947,939432,9,2,1,0,0,0,0,0,0,0,0,0,0
"4001","9-2-1",45.5052631578947,939511,9,2,1,0,0,0,0,0,0,0,0,0,0
"4002","9-2-1",45.5052631578947,939555,9,2,1,4.7,0,0,0,0,0,0,0,0,0
"4003","9-2-1",45.5052631578947,939873,9,2,1,0,0,0,0,1,0,0,0,0,0
"4004","9-2-1",45.5052631578947,939964,9,2,1,1.5,0,0,0,0,0,0,0,0,0
"4005","9-2-1",45.5052631578947,940620,9,2,1,0,0,0,0,0,0,0,0,0,0
"4006","9-2-1",45.5052631578947,941059,9,2,1,0,0,0,0,0,0,0,0,0,0
"4007","9-2-1",45.5052631578947,941152,9,2,1,0.5,0,0,0,0.3,0,0,0,0,0
"4008","9-2-1",45.5052631578947,941290,9,2,1,0,0,0,0,0.1,0,0,0,0,0
"4009","9-2-1",45.5052631578947,944615,9,2,1,0,0,0,0,1.4,0,0,0,0,0
"4010","9-2-1",45.5052631578947,944705,9,2,1,2,0,0,0,1,0,0,0,0,0
"4011","9-2-1",45.5052631578947,945046,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"4012","9-2-1",45.5052631578947,945561,9,2,1,0.3,0,0,0,0.7,0,0,0,0,0
"4013","9-2-1",45.5052631578947,946236,9,2,1,0,0,0,0,0,0,0,0,0,0
"4014","9-2-1",45.5052631578947,946378,9,2,1,0,0,0,0,0,0,0,0,0,0
"4015","9-2-1",45.5052631578947,946963,9,2,1,0,0,0,0,0,0,0,0,0,0
"4016","9-2-1",45.5052631578947,947025,9,2,1,1.5,0,0,0,1.5,0,0,0,0,0
"4017","9-2-1",45.5052631578947,948446,9,2,1,0,0,0,0,0,0,0,0,0,0
"4018","9-2-1",45.5052631578947,952660,9,2,1,1,0,0,0,0,0,0,0,0,0
"4019","9-2-1",45.5052631578947,952914,9,2,1,0,0,0,0,1,0,0,0,0,0
"4020","9-2-1",45.5052631578947,952944,9,2,1,0,0,0,0,2,0,0,0,0,0
"4021","9-2-1",45.5052631578947,953029,9,2,1,0,0,0,0,0,0,0,0,0,0
"4022","9-2-1",45.5052631578947,953057,9,2,1,0,0,0,0,0,0,0,0,0,0
"4023","9-2-1",45.5052631578947,953471,9,2,1,0,0,0,0,0,0,0,0,0,0
"4024","9-2-1",45.5052631578947,953490,9,2,1,0,0,0,0,0,0,0,0,0,0
"4025","9-2-1",45.5052631578947,953787,9,2,1,1,0,0,0,0,0,0,0,0,0
"4026","9-2-1",45.5052631578947,954069,9,2,1,0,0,0,0,0,0,0,0,0,0
"4027","9-2-1",45.5052631578947,954138,9,2,1,0,0,0,0,0,0,0,0,0,0
"4028","9-2-1",45.5052631578947,954432,9,2,1,2,0,0,0,4,0,0,0,0,0
"4029","9-2-1",45.5052631578947,954716,9,2,1,1,0,0,0,0,0,0,0,0,0
"4030","9-2-1",45.5052631578947,954894,9,2,1,2,0,0,0,1,0,0,0,0,0
"4031","9-2-1",45.5052631578947,955087,9,2,1,0,0,0,0,1,0,0,0,0,0
"4032","9-2-1",45.5052631578947,955764,9,2,1,0,0,0,0,0,0,0,0,0,0
"4033","9-2-1",45.5052631578947,956642,9,2,1,0,0,0,0,0,0,0,0,0,0
"4034","9-2-1",45.5052631578947,956807,9,2,1,0,0,0,0,0,0,0,0,0,0
"4035","9-2-1",45.5052631578947,964754,9,2,1,10,0,0,0,0,0,0,0,0,0
"4036","9-2-1",45.5052631578947,964758,9,2,1,0,0,0,0,0,0,0,0,0,0
"4037","9-2-1",45.5052631578947,964841,9,2,1,0,0,0,0,0,0,0,0,0,0
"4038","9-2-1",45.5052631578947,964886,9,2,1,1,0,0,0,0,0,0,0,0,0
"4039","9-2-1",45.5052631578947,964905,9,2,1,0,0,0,0,0,0,0,0,0,0
"4040","9-2-1",45.5052631578947,964921,9,2,1,0,0,0,0,0,0,0,0,0,0
"4041","9-2-1",45.5052631578947,964934,9,2,1,0.4,0,0,0,0,0,0,0,0,0
"4042","9-2-1",45.5052631578947,964967,9,2,1,0,0,0,0,0,0,0,0,0,0
"4043","9-2-1",45.5052631578947,965686,9,2,1,2,0,0,0,8,0,0,0,0,0
"4044","9-2-1",45.5052631578947,965849,9,2,1,0.5,0,0,0,0.5,0,0,0,0,0
"4045","9-2-1",45.5052631578947,965900,9,2,1,0.7,0,0,0,0.5,0,0,0,0,0
"4046","9-2-1",45.5052631578947,965927,9,2,1,0,0,0,0,0,0,0,0,0,0
"4047","9-2-1",45.5052631578947,965930,9,2,1,0,0,0,0,0,0,0,0,0,0
"4048","9-2-1",45.5052631578947,969625,9,2,1,0,0,0,0,0,0,0,0,0,0
"4049","9-2-1",45.5052631578947,974773,9,2,1,0,0,0,0,0,0,0,0,0,0
"4050","9-2-1",45.5052631578947,975115,9,2,1,0.8,0,0,0,0,0,0,0,0,0
"4051","9-2-1",45.5052631578947,975224,9,2,1,2.5,0,0,0,0.5,0,0,0,0,0
"4052","9-2-1",45.5052631578947,977243,9,2,1,1,0,0,0,0,0,0,0,0,0
"4053","9-2-1",45.5052631578947,977281,9,2,1,0,0,0,0,0,0,0,0,0,0
"4054","9-2-1",45.5052631578947,977392,9,2,1,0,0,0,0,0,0,0,0,0,0
"4055","9-2-1",45.5052631578947,977463,9,2,1,1.5,0,0,0,1,0,0,0,0,0
"4056","9-2-1",45.5052631578947,977767,9,2,1,0,0,0,0,0,0,0,0,0,0
"4057","9-2-1",45.5052631578947,977824,9,2,1,0,0,0,0,1,0,0,0,0,0
"4058","9-2-1",45.5052631578947,977853,9,2,1,0.4,0,0,0,0.4,0,0,0,0,0
"4059","9-2-1",45.5052631578947,978140,9,2,1,0,0,0,0,0,0,0,0,0,0
"4060","9-2-1",45.5052631578947,978176,9,2,1,0,0,0,0,0,0,0,0,0,0
"4061","9-2-1",45.5052631578947,979235,9,2,1,0.7,0,0,0,0.7,0,0,0,0,0
"4062","9-2-1",45.5052631578947,979308,9,2,1,2,0,0,0,2.5,0,0,0,0,0
"4063","9-2-1",45.5052631578947,979434,9,2,1,0,0,0,0,0,0,0,0,0,0
"4064","9-2-1",45.5052631578947,980101,9,2,1,0,0,0,0,1.5,0,0,0,0,0
"4065","9-2-1",45.5052631578947,980114,9,2,1,0,0,0,0,0,0,0,0,0,0
"4066","9-2-1",45.5052631578947,980818,9,2,1,0,0,0,0,0,0,0,0,0,0
"4067","9-2-1",45.5052631578947,980917,9,2,1,2,0,0,0,0,0,0,0,0,0
"4068","9-2-1",45.5052631578947,981000,9,2,1,2.5,0,0,0,0,0,0,0,0,0
"4069","9-2-1",45.5052631578947,981288,9,2,1,0,0,0,0,0,0,0,0,0,0
"4070","9-2-1",45.5052631578947,983017,9,2,1,0,0,0,0,0,0,0,0,0,0
"4071","9-2-1",45.5052631578947,983143,9,2,1,0,0,0,0,0,0,0,0,0,0
"4072","9-2-1",45.5052631578947,983147,9,2,1,0,0,0,0,0,0,0,0,0,0
"4073","9-2-1",45.5052631578947,983157,9,2,1,0,0,0,0,0,0,0,0,0,0
"4074","9-2-1",45.5052631578947,983249,9,2,1,1,0,0,0,0,0,0,0,0,0
"4075","9-2-1",45.5052631578947,983291,9,2,1,0,0,0,0,0,0,0,0,0,0
"4076","9-2-1",45.5052631578947,983355,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"4077","9-2-1",45.5052631578947,983585,9,2,1,0,0,0,0,0,0,0,0,0,0
"4078","9-2-1",45.5052631578947,983673,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"4079","9-2-1",45.5052631578947,983814,9,2,1,1,0,0,0,0,0,0,0,0,0
"4080","9-2-1",45.5052631578947,984415,9,2,1,2,0,0,0,2,0,0,0,0,0
"4081","9-2-1",45.5052631578947,984490,9,2,1,0,0,0,0,1.5,0,0,0,0,0
"4082","9-2-1",45.5052631578947,984926,9,2,1,1,0,0,0,0.5,0,0,0,0,0
"4083","9-2-1",45.5052631578947,985001,9,2,1,0,0,0,0,0,0,0,0,0,0
"4084","9-2-1",45.5052631578947,985028,9,2,1,0,0,0,0,0,0,0,0,0,0
"4085","9-2-1",45.5052631578947,985056,9,2,1,0,0,0,0,0,0,0,0,0,0
"4086","9-2-1",45.5052631578947,985131,9,2,1,0.5,0,0,0,0,0,0,0,0,0
"4087","9-2-1",45.5052631578947,985501,9,2,1,0,0,0,0,0,0,0,0,0,0
"4088","9-2-1",45.5052631578947,985572,9,2,1,2,0,0,0,0,0,0,0,0,0
"4089","9-2-1",45.5052631578947,987162,9,2,1,0,0,0,0,0,0,0,0,0,0
"4090","9-2-2",18.212,900237,9,2,2,5,0,0,0,4,0,0,0,4,0
"4091","9-2-2",18.212,902032,9,2,2,0,0,0,0,0,0,0,0,0,0
"4092","9-2-2",18.212,902254,9,2,2,0,0,0,0,4,0,0,0,2,0
"4093","9-2-2",18.212,902390,9,2,2,1,0,0,0,3,0,0,0,0,0
"4094","9-2-2",18.212,902459,9,2,2,0,0,0,0,1,0,0,0,0,0
"4095","9-2-2",18.212,902480,9,2,2,2,0,0,0,2,0,0,0,0,0
"4096","9-2-2",18.212,903225,9,2,2,0,0,0,0,1,0,0,0,0,0
"4097","9-2-2",18.212,903480,9,2,2,8,0,0,0,2,0,0,0,0,0
"4098","9-2-2",18.212,903488,9,2,2,0,0,0,0,0,0,0,0,0,0
"4099","9-2-2",18.212,903901,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4100","9-2-2",18.212,904111,9,2,2,5,0,0,0,1,0,0,0,0,0
"4101","9-2-2",18.212,904241,9,2,2,0,0,0,0,0,0,0,0,0,0
"4102","9-2-2",18.212,904491,9,2,2,0,0,0,0,2,0,0,0,0,0
"4103","9-2-2",18.212,905520,9,2,2,0,0,0,0,0,0,0,0,0,0
"4104","9-2-2",18.212,905791,9,2,2,7,0,0,0,0,0,0,0,0,0
"4105","9-2-2",18.212,905793,9,2,2,1,0,0,0,0.5,0,0,0,0,0
"4106","9-2-2",18.212,905811,9,2,2,0,0,0,0,0,0,0,0,0,0
"4107","9-2-2",18.212,905813,9,2,2,0,0,0,0,0,0,0,0,0,0
"4108","9-2-2",18.212,905881,9,2,2,1.5,0,0,0,9,0,0,0,0,0
"4109","9-2-2",18.212,906116,9,2,2,0,0,0,0,0,0,0,0,0,0
"4110","9-2-2",18.212,906176,9,2,2,0,0,0,0,0,0,0,0,0,0
"4111","9-2-2",18.212,906565,9,2,2,2,0,0,0,0.5,0,0,0,0,0
"4112","9-2-2",18.212,906654,9,2,2,0,0,0,0,2,0,0,0,0,0
"4113","9-2-2",18.212,906696,9,2,2,60,0,0,12,39,0,0,0,18,0
"4114","9-2-2",18.212,906697,9,2,2,0,0,0,0,0,0,0,0,0,0
"4115","9-2-2",18.212,906737,9,2,2,0.8,0,0,0,1,0,0,0,0,0
"4116","9-2-2",18.212,906842,9,2,2,3,0,0,0,0,0,0,0,0,0
"4117","9-2-2",18.212,906984,9,2,2,1,0,0,0,0,0,0,0,0,0
"4118","9-2-2",18.212,906987,9,2,2,0,0,0,0,0,0,0,0,0,0
"4119","9-2-2",18.212,907212,9,2,2,0,0,0,0,0,0,0,0,0,0
"4120","9-2-2",18.212,907349,9,2,2,0,0,0,0,0,0,0,0,0,0
"4121","9-2-2",18.212,907615,9,2,2,0,0,0,0,0.5,0,0,0,0,0
"4122","9-2-2",18.212,907692,9,2,2,0,0,0,0,0.3,0,0,0,0,0
"4123","9-2-2",18.212,907762,9,2,2,4,0,0,0,2,0,0,0,0,0
"4124","9-2-2",18.212,907845,9,2,2,0,0,0,0,2,0,0,0,0,0
"4125","9-2-2",18.212,907971,9,2,2,0,0,0,0,0,0,0,0,0,0
"4126","9-2-2",18.212,908041,9,2,2,0,0,0,0,0,0,0,0,0,0
"4127","9-2-2",18.212,908321,9,2,2,0.5,0,0,0,0,0,0,0,0,0
"4128","9-2-2",18.212,908847,9,2,2,0,0,0,0,0,0,0,0,0,0
"4129","9-2-2",18.212,909014,9,2,2,1.7,0,0,0,0,0,0,0,0,0
"4130","9-2-2",18.212,909053,9,2,2,2,0,0,0,0,0,0,0,0,0
"4131","9-2-2",18.212,909247,9,2,2,0,0,0,0,0,0.1,0,0,0,0
"4132","9-2-2",18.212,909448,9,2,2,0,0,0,0,0,0,0,0,0,0
"4133","9-2-2",18.212,909478,9,2,2,0,0,0,0,0,0,0,0,0,0
"4134","9-2-2",18.212,909579,9,2,2,0,0,0,0,0,0,0,0,0,0
"4135","9-2-2",18.212,909648,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4136","9-2-2",18.212,909757,9,2,2,0.5,0,0,0,0,0,0,0,0,0
"4137","9-2-2",18.212,909781,9,2,2,0,0,0,0,0,0,0,0,0,0
"4138","9-2-2",18.212,909897,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4139","9-2-2",18.212,910036,9,2,2,1,0,0,0,1,0,0,0,0,0
"4140","9-2-2",18.212,910335,9,2,2,1,0,0,0,2,0,0,0,0,0
"4141","9-2-2",18.212,910396,9,2,2,0,0,0,0,0,0,0,0,0,0
"4142","9-2-2",18.212,911120,9,2,2,0,0,0,0,0,0,0,0,0,0
"4143","9-2-2",18.212,912188,9,2,2,1,0,0,0,0.3,0,0,0,0,0
"4144","9-2-2",18.212,912403,9,2,2,0,0,0,0,0,0,0,0,0,0
"4145","9-2-2",18.212,912483,9,2,2,0,0,0,0,0,0,0,0,0,0
"4146","9-2-2",18.212,912749,9,2,2,0,0,0,0,3,0,0,0,0,0
"4147","9-2-2",18.212,912780,9,2,2,0,0,0,0,1,0,0,0,0,0
"4148","9-2-2",18.212,913041,9,2,2,0,0,0,0,1,0,0,0,0,0
"4149","9-2-2",18.212,913211,9,2,2,2,0,0,0,1,0,0,0,0,0
"4150","9-2-2",18.212,913506,9,2,2,1,0,0,0,4,0,0,0,0,0
"4151","9-2-2",18.212,913734,9,2,2,0,0,0,0,0,0,0,0,0,0
"4152","9-2-2",18.212,913827,9,2,2,0,0,0,0,1,0,0,0,0,0
"4153","9-2-2",18.212,913843,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4154","9-2-2",18.212,916559,9,2,2,1,0,0,0,1.5,0,0,0,0,0
"4155","9-2-2",18.212,916807,9,2,2,0,0,0,0,0,0,0,0,0,0
"4156","9-2-2",18.212,916826,9,2,2,0,0,0,0,0.5,0,0,0,0,0
"4157","9-2-2",18.212,916937,9,2,2,0.7,0,0,0,0.7,0,0,0,0,0
"4158","9-2-2",18.212,917009,9,2,2,1,0,0,0,0,0,0,0,0,0
"4159","9-2-2",18.212,917156,9,2,2,0.5,0,0,0,0,0,0,0,1,0
"4160","9-2-2",18.212,917201,9,2,2,15,0,0,0,0,0,0,0,0,0
"4161","9-2-2",18.212,917273,9,2,2,3,0,0,0,3,0,0,0,0,0
"4162","9-2-2",18.212,917327,9,2,2,16,0,0,0,0,0,0,0,0,0
"4163","9-2-2",18.212,917338,9,2,2,1,0,0,0,0,0,0,0,0,0
"4164","9-2-2",18.212,917606,9,2,2,0,0,0,0,0,0,0,0,0,0
"4165","9-2-2",18.212,917642,9,2,2,2,0,0,0,0,0,0,0,0,0
"4166","9-2-2",18.212,917917,9,2,2,0,0,0,0,0,0,0,0,0,0
"4167","9-2-2",18.212,918389,9,2,2,0,0,0,0,0,0,0,0,0,0
"4168","9-2-2",18.212,919157,9,2,2,0,0,0,0,8,0,0,0,3,0
"4169","9-2-2",18.212,919470,9,2,2,0,0,0,0,0,0,0,0,0,0
"4170","9-2-2",18.212,919834,9,2,2,32,0,0,0,8,0,0,0,0,0
"4171","9-2-2",18.212,919886,9,2,2,0,0,0,0,0,0,0,0,0,0
"4172","9-2-2",18.212,920660,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4173","9-2-2",18.212,920762,9,2,2,2.5,0,0,0,0,0,0,0,0,0
"4174","9-2-2",18.212,920796,9,2,2,0,0,0,0,0,0,0,0,0,0
"4175","9-2-2",18.212,920867,9,2,2,0.5,0,0,0,0,0,0,0,0,0
"4176","9-2-2",18.212,921017,9,2,2,1,0,0,0,0,0,0,0,0,0
"4177","9-2-2",18.212,921042,9,2,2,0.4,0,0,0,0.4,0,0,0,0,0
"4178","9-2-2",18.212,921132,9,2,2,1.5,0,0,0,0,0,0,0,0,0
"4179","9-2-2",18.212,921155,9,2,2,0,0,0,0,0,0,0,0,0,0
"4180","9-2-2",18.212,921346,9,2,2,0,0,0,0,0,0,0,0,0,0
"4181","9-2-2",18.212,921362,9,2,2,3,0,0,0,0,0,0,0,0,0
"4182","9-2-2",18.212,921541,9,2,2,1,0,0,0,1,0,0,0,0,0
"4183","9-2-2",18.212,921562,9,2,2,0.7,0,0,0,2,0,0,0,0,0
"4184","9-2-2",18.212,921683,9,2,2,1,0,0,0,1,0,0,0,0,0
"4185","9-2-2",18.212,921705,9,2,2,0.7,0,0,0,0,0,0,0,0,0
"4186","9-2-2",18.212,922049,9,2,2,1,0,0,0,0,0,0,0,0,0
"4187","9-2-2",18.212,922144,9,2,2,0,0,0,0,0,0,0,0,0,0
"4188","9-2-2",18.212,922554,9,2,2,0.2,0,0,0,0,0,0,0,0,0
"4189","9-2-2",18.212,922686,9,2,2,0,0,0,0,0,0,0,0,0,0
"4190","9-2-2",18.212,922721,9,2,2,0,0,0,0,0,0,0,0,0,0
